RECIPENAME,RECIPE NAME,NEW RECIPE NAME,INGREDIENT CODE,IME CODe,INGREDIENT,NEW INGREDIENT NAME,GRAMS,CATEGORY,KG / TMX,COMMENTS,Cost per Kg,costcost,OIK104 MENU,Ingredient (from Ingredient Name),Kg per Recipe,Cost per Recipe,costcosrecipe,OIK104 MENU copy,CATEGORY_,RESTAURANT (from OIK104 MENU),OIK512 MENU INGREDIENTS_,RESTAURANT (from OIK512 MENU_) (from OIK512 MENU INGREDIENTS_)
ΚΛΑΜΠ ΣΑΝΤΟΥΙΤΣ ΚΛΑΣΙΚΟ,ΚΛΑΜΠ ΣΑΝΤΟΥΙΤΣ ΚΛΑΣΙΚΟ,,,,ΠΙΚ ΝΙΚ,,30,ΣΝΑΚΣ,1000,,"3,12","3,12",,ΠΙΚ ΝΙΚ,"0,03","0,09","0,09",,ΣΝΑΚΣ,,ΚΛΑΜΠ ΣΑΝΤΟΥΙΤΣ ΚΛΑΣΙΚΟ,OIK512
ΚΛΑΜΠ ΣΑΝΤΟΥΙΤΣ ΚΛΑΣΙΚΟ,ΚΛΑΜΠ ΣΑΝΤΟΥΙΤΣ ΚΛΑΣΙΚΟ,,,,ΣΑΛΤΣΑ ΚΟΚΤΕΙΛ ΚΙΛΟΥ,,20,ΣΝΑΚΣ,1000,,,"0,80",,ΣΑΛΤΣΑ ΚΟΚΤΕΙΛ ΚΙΛΟΥ,"0,02","0,00","0,02",,ΣΝΑΚΣ,,ΚΛΑΜΠ ΣΑΝΤΟΥΙΤΣ ΚΛΑΣΙΚΟ,OIK512
ΚΛΑΜΠ ΣΑΝΤΟΥΙΤΣ ΚΛΑΣΙΚΟ,ΚΛΑΜΠ ΣΑΝΤΟΥΙΤΣ ΚΛΑΣΙΚΟ,,,,ΤΟΜΑΤΕΣ,,40,ΣΝΑΚΣ,1000,,"1,30","1,30",,ΤΟΜΑΤΕΣ,"0,04","0,05","0,05",,ΣΝΑΚΣ,,ΚΛΑΜΠ ΣΑΝΤΟΥΙΤΣ ΚΛΑΣΙΚΟ,OIK512
ΚΛΑΜΠ ΣΑΝΤΟΥΙΤΣ ΚΛΑΣΙΚΟ,ΚΛΑΜΠ ΣΑΝΤΟΥΙΤΣ ΚΛΑΣΙΚΟ,,,,ΨΩΜΙ ΤΟΣΤ (27ΦΕΤΕΣ),,3,ΣΝΑΚΣ,1000,,"0,07","0,07",,ΨΩΜΙ ΤΟΣΤ (27ΦΕΤΕΣ),"0,00","0,00","0,00",,ΣΝΑΚΣ,,ΚΛΑΜΠ ΣΑΝΤΟΥΙΤΣ ΚΛΑΣΙΚΟ,OIK512
ΚΛΑΜΠ ΣΑΝΤΟΥΙΤΣ ΠΙΤΑ ΓΥΡΟΣ,ΚΛΑΜΠ ΣΑΝΤΟΥΙΤΣ ΠΙΤΑ ΓΥΡΟΣ,,,,ΕΝΤΑΜ ΦΕΤΕΣ,,60,ΣΝΑΚΣ,1000,,"6,53","6,53",,ΕΝΤΑΜ ΦΕΤΕΣ,"0,06","0,39","0,39",,ΣΝΑΚΣ,,ΚΛΑΜΠ ΣΑΝΤΟΥΙΤΣ ΠΙΤΑ ΓΥΡΟΣ,OIK512
ΚΛΑΜΠ ΣΑΝΤΟΥΙΤΣ ΠΙΤΑ ΓΥΡΟΣ,ΚΛΑΜΠ ΣΑΝΤΟΥΙΤΣ ΠΙΤΑ ΓΥΡΟΣ,,,,ΜΑΡΟΥΛΙΑ,,30,ΣΝΑΚΣ,1000,,"0,45","0,45",,ΜΑΡΟΥΛΙΑ,"0,03","0,01","0,01",,ΣΝΑΚΣ,,ΚΛΑΜΠ ΣΑΝΤΟΥΙΤΣ ΠΙΤΑ ΓΥΡΟΣ,OIK512
ΚΛΑΜΠ ΣΑΝΤΟΥΙΤΣ ΠΙΤΑ ΓΥΡΟΣ,ΚΛΑΜΠ ΣΑΝΤΟΥΙΤΣ ΠΙΤΑ ΓΥΡΟΣ,,,,ΜΠΕΙΚΟΝ ΚΑΠΝΙΣΤΟ,,60,ΣΝΑΚΣ,1000,,"5,31","5,31",,ΜΠΕΙΚΟΝ ΚΑΠΝΙΣΤΟ,"0,06","0,32","0,32",,ΣΝΑΚΣ,,ΚΛΑΜΠ ΣΑΝΤΟΥΙΤΣ ΠΙΤΑ ΓΥΡΟΣ,OIK512
ΚΛΑΜΠ ΣΑΝΤΟΥΙΤΣ ΠΙΤΑ ΓΥΡΟΣ,ΚΛΑΜΠ ΣΑΝΤΟΥΙΤΣ ΠΙΤΑ ΓΥΡΟΣ,,,,ΠΑΤΑΤΕΣ ΤΗΓΑΝΗΤΕΣ 1 ΚΙΛΟ,,100,ΣΝΑΚΣ,1000,,,"2,75",,ΠΑΤΑΤΕΣ ΤΗΓΑΝΗΤΕΣ 1 ΚΙΛΟ,"0,10","0,00","0,27",,ΣΝΑΚΣ,,ΚΛΑΜΠ ΣΑΝΤΟΥΙΤΣ ΠΙΤΑ ΓΥΡΟΣ,OIK512
ΚΛΑΜΠ ΣΑΝΤΟΥΙΤΣ ΠΙΤΑ ΓΥΡΟΣ,ΚΛΑΜΠ ΣΑΝΤΟΥΙΤΣ ΠΙΤΑ ΓΥΡΟΣ,,,,ΠΙΤΑ ΤΕΤΡΑΓΩΝΗ,,3,ΣΝΑΚΣ,1000,,"0,14","0,14",,ΠΙΤΑ ΤΕΤΡΑΓΩΝΗ,"0,00","0,00","0,00",,ΣΝΑΚΣ,,ΚΛΑΜΠ ΣΑΝΤΟΥΙΤΣ ΠΙΤΑ ΓΥΡΟΣ,OIK512
ΚΛΑΜΠ ΣΑΝΤΟΥΙΤΣ ΠΙΤΑ ΓΥΡΟΣ,ΚΛΑΜΠ ΣΑΝΤΟΥΙΤΣ ΠΙΤΑ ΓΥΡΟΣ,,,,ΤΖΑΤΖΙΚΙ 5 ΚΙΛΩΝ,,30,ΣΝΑΚΣ,1000,,,"2,54",,ΤΖΑΤΖΙΚΙ 5 ΚΙΛΩΝ,"0,03","0,00","0,08",,ΣΝΑΚΣ,,ΚΛΑΜΠ ΣΑΝΤΟΥΙΤΣ ΠΙΤΑ ΓΥΡΟΣ,OIK512
ΚΛΑΜΠ ΣΑΝΤΟΥΙΤΣ ΠΙΤΑ ΓΥΡΟΣ,ΚΛΑΜΠ ΣΑΝΤΟΥΙΤΣ ΠΙΤΑ ΓΥΡΟΣ,,,,ΤΟΜΑΤΕΣ,,30,ΣΝΑΚΣ,1000,,"1,30","1,30",,ΤΟΜΑΤΕΣ,"0,03","0,04","0,04",,ΣΝΑΚΣ,,ΚΛΑΜΠ ΣΑΝΤΟΥΙΤΣ ΠΙΤΑ ΓΥΡΟΣ,OIK512
ΚΛΑΜΠ ΣΑΝΤΟΥΙΤΣ ΠΙΤΑ ΓΥΡΟΣ,ΚΛΑΜΠ ΣΑΝΤΟΥΙΤΣ ΠΙΤΑ ΓΥΡΟΣ,,,,ΨΑΡΟΝΕΦΡΙ,,100,ΣΝΑΚΣ,1000,,"9,37","9,37",,ΨΑΡΟΝΕΦΡΙ,"0,10","0,94","0,94",,ΣΝΑΚΣ,,ΚΛΑΜΠ ΣΑΝΤΟΥΙΤΣ ΠΙΤΑ ΓΥΡΟΣ,OIK512
ΜΠΕΡΓΚΕΡ ,ΜΠΕΡΓΚΕΡ ,,,,ΕΝΤΑΜ ΦΕΤΕΣ,,30,ΣΝΑΚΣ,1000,,"6,53","6,53",,ΕΝΤΑΜ ΦΕΤΕΣ,"0,03","0,20","0,20",,ΣΝΑΚΣ,,ΜΠΕΡΓΚΕΡ ,OIK512
ΜΠΕΡΓΚΕΡ ,ΜΠΕΡΓΚΕΡ ,,,,ΚΡΕΜΜΥΔΙΑ ΞΕΡΑ,,20,ΣΝΑΚΣ,1000,,"0,60","0,60",,ΚΡΕΜΜΥΔΙΑ ΞΕΡΑ,"0,02","0,01","0,01",,ΣΝΑΚΣ,,ΜΠΕΡΓΚΕΡ ,OIK512
ΜΠΕΡΓΚΕΡ ,ΜΠΕΡΓΚΕΡ ,,,,ΜΑΡΟΥΛΙΑ,,10,ΣΝΑΚΣ,1000,,"0,45","0,45",,ΜΑΡΟΥΛΙΑ,"0,01","0,00","0,00",,ΣΝΑΚΣ,,ΜΠΕΡΓΚΕΡ ,OIK512
ΜΠΕΡΓΚΕΡ ,ΜΠΕΡΓΚΕΡ ,,,,ΜΠΕΙΚΟΝ ΚΑΠΝΙΣΤΟ,,30,ΣΝΑΚΣ,1000,,"5,31","5,31",,ΜΠΕΙΚΟΝ ΚΑΠΝΙΣΤΟ,"0,03","0,16","0,16",,ΣΝΑΚΣ,,ΜΠΕΡΓΚΕΡ ,OIK512
ΜΠΕΡΓΚΕΡ ,ΜΠΕΡΓΚΕΡ ,,,,ΠΑΤΑΤΕΣ ΤΗΓΑΝΗΤΕΣ 1 ΚΙΛΟ,,100,ΣΝΑΚΣ,1000,,,"2,75",,ΠΑΤΑΤΕΣ ΤΗΓΑΝΗΤΕΣ 1 ΚΙΛΟ,"0,10","0,00","0,27",,ΣΝΑΚΣ,,ΜΠΕΡΓΚΕΡ ,OIK512
ΜΠΕΡΓΚΕΡ ,ΜΠΕΡΓΚΕΡ ,,,,ΤΟΜΑΤΕΣ,,40,ΣΝΑΚΣ,1000,,"1,30","1,30",,ΤΟΜΑΤΕΣ,"0,04","0,05","0,05",,ΣΝΑΚΣ,,ΜΠΕΡΓΚΕΡ ,OIK512
ΜΠΕΡΓΚΕΡ ,ΜΠΕΡΓΚΕΡ ,,,,ΨΩΜΙ ΜΠΕΡΓΚΕΡ,,1,ΣΝΑΚΣ,1000,,"0,33","0,33",,ΨΩΜΙ ΜΠΕΡΓΚΕΡ,"0,00","0,00","0,00",,ΣΝΑΚΣ,,ΜΠΕΡΓΚΕΡ ,OIK512
ΤΟΡΤΙΓΙΑ ΚΟΤΟΠΟΥΛΟ,ΤΟΡΤΙΓΙΑ ΚΟΤΟΠΟΥΛΟ,,,,ΕΝΤΑΜ ΦΕΤΕΣ,,20,ΣΝΑΚΣ,1000,,"6,53","6,53",,ΕΝΤΑΜ ΦΕΤΕΣ,"0,02","0,13","0,13",,ΣΝΑΚΣ,,ΤΟΡΤΙΓΙΑ ΚΟΤΟΠΟΥΛΟ,OIK512
ΤΟΡΤΙΓΙΑ ΚΟΤΟΠΟΥΛΟ,ΤΟΡΤΙΓΙΑ ΚΟΤΟΠΟΥΛΟ,,,,ΚΟΤΟΠΟΥΛΟ ΦΙΛΕΤΟ,,100,ΣΝΑΚΣ,1000,,"5,20","5,20",,ΚΟΤΟΠΟΥΛΟ ΦΙΛΕΤΟ,"0,10","0,52","0,52",,ΣΝΑΚΣ,,ΤΟΡΤΙΓΙΑ ΚΟΤΟΠΟΥΛΟ,OIK512
ΤΟΡΤΙΓΙΑ ΚΟΤΟΠΟΥΛΟ,ΤΟΡΤΙΓΙΑ ΚΟΤΟΠΟΥΛΟ,,,,ΜΑΡΟΥΛΙΑ,,30,ΣΝΑΚΣ,1000,,"0,45","0,45",,ΜΑΡΟΥΛΙΑ,"0,03","0,01","0,01",,ΣΝΑΚΣ,,ΤΟΡΤΙΓΙΑ ΚΟΤΟΠΟΥΛΟ,OIK512
ΤΟΡΤΙΓΙΑ ΚΟΤΟΠΟΥΛΟ,ΤΟΡΤΙΓΙΑ ΚΟΤΟΠΟΥΛΟ,,,,ΜΠΕΙΚΟΝ ΚΑΠΝΙΣΤΟ,,30,ΣΝΑΚΣ,1000,,"5,31","5,31",,ΜΠΕΙΚΟΝ ΚΑΠΝΙΣΤΟ,"0,03","0,16","0,16",,ΣΝΑΚΣ,,ΤΟΡΤΙΓΙΑ ΚΟΤΟΠΟΥΛΟ,OIK512
ΤΟΡΤΙΓΙΑ ΚΟΤΟΠΟΥΛΟ,ΤΟΡΤΙΓΙΑ ΚΟΤΟΠΟΥΛΟ,,,,ΠΑΤΑΤΕΣ ΤΗΓΑΝΗΤΕΣ 1 ΚΙΛΟ,,100,ΣΝΑΚΣ,1000,,,"2,75",,ΠΑΤΑΤΕΣ ΤΗΓΑΝΗΤΕΣ 1 ΚΙΛΟ,"0,10","0,00","0,27",,ΣΝΑΚΣ,,ΤΟΡΤΙΓΙΑ ΚΟΤΟΠΟΥΛΟ,OIK512
ΤΟΡΤΙΓΙΑ ΚΟΤΟΠΟΥΛΟ,ΤΟΡΤΙΓΙΑ ΚΟΤΟΠΟΥΛΟ,,,,ΣΑΛΤΣΑ ΜΟΥΣΤΑΡΔΑΣ 40 ΜΕΡΙΔΕΣ,,20,ΣΝΑΚΣ,1000,,,"0,16",,ΣΑΛΤΣΑ ΜΟΥΣΤΑΡΔΑΣ 40 ΜΕΡΙΔΕΣ,"0,02","0,00","0,00",,ΣΝΑΚΣ,,ΤΟΡΤΙΓΙΑ ΚΟΤΟΠΟΥΛΟ,OIK512
ΤΟΡΤΙΓΙΑ ΚΟΤΟΠΟΥΛΟ,ΤΟΡΤΙΓΙΑ ΚΟΤΟΠΟΥΛΟ,,,,ΤΟΜΑΤΕΣ,,40,ΣΝΑΚΣ,1000,,"1,30","1,30",,ΤΟΜΑΤΕΣ,"0,04","0,05","0,05",,ΣΝΑΚΣ,,ΤΟΡΤΙΓΙΑ ΚΟΤΟΠΟΥΛΟ,OIK512
ΤΟΡΤΙΓΙΑ ΚΟΤΟΠΟΥΛΟ,ΤΟΡΤΙΓΙΑ ΚΟΤΟΠΟΥΛΟ,,,,ΤΟΡΤΙΓΙΑ,,1,ΣΝΑΚΣ,1000,,"0,27","0,27",,ΤΟΡΤΙΓΙΑ,"0,00","0,00","0,00",,ΣΝΑΚΣ,,ΤΟΡΤΙΓΙΑ ΚΟΤΟΠΟΥΛΟ,OIK512
ΤΟΣΤ,ΤΟΣΤ,,,,ΕΝΤΑΜ ΦΕΤΕΣ,,20,ΣΝΑΚΣ,1000,,"6,53","6,53",,ΕΝΤΑΜ ΦΕΤΕΣ,"0,02","0,13","0,13",,ΣΝΑΚΣ,,ΤΟΣΤ,OIK512
ΤΟΣΤ,ΤΟΣΤ,,,,ΠΑΤΑΤΑΚΙΑ,,40,ΣΝΑΚΣ,1000,,"6,80","6,80",,ΠΑΤΑΤΑΚΙΑ,"0,04","0,27","0,27",,ΣΝΑΚΣ,,ΤΟΣΤ,OIK512
ΤΟΣΤ,ΤΟΣΤ,,,,ΠΙΚ ΝΙΚ,,20,ΣΝΑΚΣ,1000,,"3,12","3,12",,ΠΙΚ ΝΙΚ,"0,02","0,06","0,06",,ΣΝΑΚΣ,,ΤΟΣΤ,OIK512
ΤΟΣΤ,ΤΟΣΤ,,,,ΨΩΜΙ ΤΟΣΤ (27ΦΕΤΕΣ),,2,ΣΝΑΚΣ,1000,,"0,07","0,07",,ΨΩΜΙ ΤΟΣΤ (27ΦΕΤΕΣ),"0,00","0,00","0,00",,ΣΝΑΚΣ,,ΤΟΣΤ,OIK512
ΚΑΛΑΜΠΟΚΙ ΜΕ ΚΟΤΟΠΟΥΛΟ,ΚΑΛΑΜΠΟΚΙ ΜΕ ΚΟΤΟΠΟΥΛΟ,,,,ΜΑΡΟΥΛΙΑ,,5,ΤΥΛΙΧΤΗ ΠΙΤΑ,1000,,"0,45","0,45",,ΜΑΡΟΥΛΙΑ,"0,01","0,00","0,00",,ΤΥΛΙΧΤΗ ΠΙΤΑ,,ΚΑΛΑΜΠΟΚΙ ΜΕ ΚΟΤΟΠΟΥΛΟ,OIK512
ΚΑΛΑΜΠΟΚΙ ΜΕ ΚΟΤΟΠΟΥΛΟ,ΚΑΛΑΜΠΟΚΙ ΜΕ ΚΟΤΟΠΟΥΛΟ,,,,ΠΑΤΑΤΕΣ ΤΗΓΑΝΗΤΕΣ 1 ΚΙΛΟ,,80,ΤΥΛΙΧΤΗ ΠΙΤΑ,1000,,,"2,75",,ΠΑΤΑΤΕΣ ΤΗΓΑΝΗΤΕΣ 1 ΚΙΛΟ,"0,08","0,00","0,22",,ΤΥΛΙΧΤΗ ΠΙΤΑ,,ΚΑΛΑΜΠΟΚΙ ΜΕ ΚΟΤΟΠΟΥΛΟ,OIK512
ΚΑΛΑΜΠΟΚΙ ΜΕ ΚΟΤΟΠΟΥΛΟ,ΚΑΛΑΜΠΟΚΙ ΜΕ ΚΟΤΟΠΟΥΛΟ,,,,ΠΙΤΑ ΚΑΛΑΜΠΟΚΙΟΥ,,1,ΤΥΛΙΧΤΗ ΠΙΤΑ,1,,"0,17","0,17",,ΠΙΤΑ ΚΑΛΑΜΠΟΚΙΟΥ,"1,00","0,17","0,17",,ΤΥΛΙΧΤΗ ΠΙΤΑ,,ΚΑΛΑΜΠΟΚΙ ΜΕ ΚΟΤΟΠΟΥΛΟ,OIK512
ΚΑΛΑΜΠΟΚΙ ΜΕ ΚΟΤΟΠΟΥΛΟ,ΚΑΛΑΜΠΟΚΙ ΜΕ ΚΟΤΟΠΟΥΛΟ,,,,ΣΑΛΤΣΑ ΚΑΙΣΑΡΑ 10 ΜΕΡΙΔΕΣ,,25,ΤΥΛΙΧΤΗ ΠΙΤΑ,1000,,,"0,99",,ΣΑΛΤΣΑ ΚΑΙΣΑΡΑ 10 ΜΕΡΙΔΕΣ,"0,03","0,00","0,02",,ΤΥΛΙΧΤΗ ΠΙΤΑ,,ΚΑΛΑΜΠΟΚΙ ΜΕ ΚΟΤΟΠΟΥΛΟ,OIK512
ΚΑΛΑΜΠΟΚΙ ΜΕ ΚΟΤΟΠΟΥΛΟ,ΚΑΛΑΜΠΟΚΙ ΜΕ ΚΟΤΟΠΟΥΛΟ,,,,ΣΟΥΒΛΑΚΙ ΚΟΤΟΠΟΥΛΟ,,100,ΤΥΛΙΧΤΗ ΠΙΤΑ,1000,,"5,30","5,30",,ΣΟΥΒΛΑΚΙ ΚΟΤΟΠΟΥΛΟ,"0,10","0,53","0,53",,ΤΥΛΙΧΤΗ ΠΙΤΑ,,ΚΑΛΑΜΠΟΚΙ ΜΕ ΚΟΤΟΠΟΥΛΟ,OIK512
ΚΑΛΑΜΠΟΚΙ ΜΕ ΚΟΤΟΠΟΥΛΟ,ΚΑΛΑΜΠΟΚΙ ΜΕ ΚΟΤΟΠΟΥΛΟ,,,,ΤΟΜΑΤΕΣ,,5,ΤΥΛΙΧΤΗ ΠΙΤΑ,1000,,"1,30","1,30",,ΤΟΜΑΤΕΣ,"0,01","0,01","0,01",,ΤΥΛΙΧΤΗ ΠΙΤΑ,,ΚΑΛΑΜΠΟΚΙ ΜΕ ΚΟΤΟΠΟΥΛΟ,OIK512
ΚΛΑΣΙΚΟ ΜΕ ΧΟΙΡΙΝΟ,ΚΛΑΣΙΚΟ ΜΕ ΧΟΙΡΙΝΟ,,,,ΚΡΕΜΜΥΔΙΑ ΞΕΡΑ,,5,ΤΥΛΙΧΤΗ ΠΙΤΑ,1000,,"0,60","0,60",,ΚΡΕΜΜΥΔΙΑ ΞΕΡΑ,"0,01","0,00","0,00",,ΤΥΛΙΧΤΗ ΠΙΤΑ,,ΚΛΑΣΙΚΟ ΜΕ ΧΟΙΡΙΝΟ,OIK512
ΚΛΑΣΙΚΟ ΜΕ ΧΟΙΡΙΝΟ,ΚΛΑΣΙΚΟ ΜΕ ΧΟΙΡΙΝΟ,,,,ΠΑΤΑΤΕΣ ΤΗΓΑΝΗΤΕΣ 1 ΚΙΛΟ,,80,ΤΥΛΙΧΤΗ ΠΙΤΑ,1000,,,"2,75",,ΠΑΤΑΤΕΣ ΤΗΓΑΝΗΤΕΣ 1 ΚΙΛΟ,"0,08","0,00","0,22",,ΤΥΛΙΧΤΗ ΠΙΤΑ,,ΚΛΑΣΙΚΟ ΜΕ ΧΟΙΡΙΝΟ,OIK512
ΚΛΑΣΙΚΟ ΜΕ ΧΟΙΡΙΝΟ,ΚΛΑΣΙΚΟ ΜΕ ΧΟΙΡΙΝΟ,,,,ΠΙΤΑ ΧΕΙΡΟΠΟΙΗΤΗ,,1,ΤΥΛΙΧΤΗ ΠΙΤΑ,1,,"0,16","0,16",,ΠΙΤΑ ΧΕΙΡΟΠΟΙΗΤΗ,"1,00","0,16","0,16",,ΤΥΛΙΧΤΗ ΠΙΤΑ,,ΚΛΑΣΙΚΟ ΜΕ ΧΟΙΡΙΝΟ,OIK512
ΚΛΑΣΙΚΟ ΜΕ ΧΟΙΡΙΝΟ,ΚΛΑΣΙΚΟ ΜΕ ΧΟΙΡΙΝΟ,,,,ΤΖΑΤΖΙΚΙ 5 ΚΙΛΩΝ,,25,ΤΥΛΙΧΤΗ ΠΙΤΑ,1000,,,"2,54",,ΤΖΑΤΖΙΚΙ 5 ΚΙΛΩΝ,"0,03","0,00","0,06",,ΤΥΛΙΧΤΗ ΠΙΤΑ,,ΚΛΑΣΙΚΟ ΜΕ ΧΟΙΡΙΝΟ,OIK512
ΚΛΑΣΙΚΟ ΜΕ ΧΟΙΡΙΝΟ,ΚΛΑΣΙΚΟ ΜΕ ΧΟΙΡΙΝΟ,,,,ΤΟΜΑΤΕΣ,,5,ΤΥΛΙΧΤΗ ΠΙΤΑ,1000,,"1,30","1,30",,ΤΟΜΑΤΕΣ,"0,01","0,01","0,01",,ΤΥΛΙΧΤΗ ΠΙΤΑ,,ΚΛΑΣΙΚΟ ΜΕ ΧΟΙΡΙΝΟ,OIK512
ΚΛΑΣΙΚΟ ΜΕ ΧΟΙΡΙΝΟ,ΚΛΑΣΙΚΟ ΜΕ ΧΟΙΡΙΝΟ,,,,ΧΟΙΡΙΝΟ ΣΟΥΒΛΑΚΙ,,100,ΤΥΛΙΧΤΗ ΠΙΤΑ,1000,,"6,00","6,00",,ΧΟΙΡΙΝΟ ΣΟΥΒΛΑΚΙ,"0,10","0,60","0,60",,ΤΥΛΙΧΤΗ ΠΙΤΑ,,ΚΛΑΣΙΚΟ ΜΕ ΧΟΙΡΙΝΟ,OIK512
ΟΛΙΚΗΣ VEGETARIAN ,ΟΛΙΚΗΣ VEGETARIAN ,,,,ΜΑΓΙΟΝΕΖΑ,,25,ΤΥΛΙΧΤΗ ΠΙΤΑ,1000,,"3,17","3,17",,ΜΑΓΙΟΝΕΖΑ,"0,03","0,08","0,08",,ΤΥΛΙΧΤΗ ΠΙΤΑ,,ΟΛΙΚΗΣ VEGETARIAN ,OIK512
ΟΛΙΚΗΣ VEGETARIAN ,ΟΛΙΚΗΣ VEGETARIAN ,,,,ΜΑΝΙΤΑΡΙΑ ΠΛΕΥΡΩΤΟΥΣ,,150,ΤΥΛΙΧΤΗ ΠΙΤΑ,1000,,"2,50","2,50",,ΜΑΝΙΤΑΡΙΑ ΠΛΕΥΡΩΤΟΥΣ,"0,15","0,38","0,38",,ΤΥΛΙΧΤΗ ΠΙΤΑ,,ΟΛΙΚΗΣ VEGETARIAN ,OIK512
ΟΛΙΚΗΣ VEGETARIAN ,ΟΛΙΚΗΣ VEGETARIAN ,,,,ΠΑΤΑΤΕΣ ΤΗΓΑΝΗΤΕΣ 1 ΚΙΛΟ,,80,ΤΥΛΙΧΤΗ ΠΙΤΑ,1000,,,"2,75",,ΠΑΤΑΤΕΣ ΤΗΓΑΝΗΤΕΣ 1 ΚΙΛΟ,"0,08","0,00","0,22",,ΤΥΛΙΧΤΗ ΠΙΤΑ,,ΟΛΙΚΗΣ VEGETARIAN ,OIK512
ΟΛΙΚΗΣ VEGETARIAN ,ΟΛΙΚΗΣ VEGETARIAN ,,,,ΠΙΤΑ ΟΛΙΚΗΣ,,1,ΤΥΛΙΧΤΗ ΠΙΤΑ,1,,"0,15","0,15",,ΠΙΤΑ ΟΛΙΚΗΣ,"1,00","0,15","0,15",,ΤΥΛΙΧΤΗ ΠΙΤΑ,,ΟΛΙΚΗΣ VEGETARIAN ,OIK512
ΟΛΙΚΗΣ VEGETARIAN ,ΟΛΙΚΗΣ VEGETARIAN ,,,,ΤΟΜΑΤΕΣ,,50,ΤΥΛΙΧΤΗ ΠΙΤΑ,1000,,"1,30","1,30",,ΤΟΜΑΤΕΣ,"0,05","0,07","0,07",,ΤΥΛΙΧΤΗ ΠΙΤΑ,,ΟΛΙΚΗΣ VEGETARIAN ,OIK512
MEDALLION,MEDALLION,,,,MEDALLION,,50,ΤΥΡΙΑ,1000,,"17,50","17,50",,MEDALLION,"0,05","0,88","0,88",,ΤΥΡΙΑ,,,
REZZANO,REZZANO,,,,REZZANO,,50,ΤΥΡΙΑ,1000,,"20,19","20,19",,REZZANO,"0,05","1,01","1,01",,ΤΥΡΙΑ,,,
TΣΑΛΑΦΟΥΤΙ,TΣΑΛΑΦΟΥΤΙ,,,,ΤΣΑΛΑΦΟΥΤΙ,,50,ΤΥΡΙΑ,1000,,"5,50","5,50",,ΤΣΑΛΑΦΟΥΤΙ,"0,05","0,28","0,28",,ΤΥΡΙΑ,,,
ΒΟΤΑΝΟΤΥΡΑΚΙΑ,ΒΟΤΑΝΟΤΥΡΑΚΙΑ,,,,,,50,ΤΥΡΙΑ,1000,,,,,,"0,05","0,00","0,00",,ΤΥΡΙΑ,,,
ΚΕΦΑΛΟΓΡΑΒΙΕΡΑ,ΚΕΦΑΛΟΓΡΑΒΙΕΡΑ,,,,ΚΕΦΑΛΟΓΡΑΒΙΕΡΑ,,50,ΤΥΡΙΑ,1000,,,,,ΚΕΦΑΛΟΓΡΑΒΙΕΡΑ,"0,05","0,00","0,00",,ΤΥΡΙΑ,,,
ΜΕΤΣΟΒΟΝΕ,ΜΕΤΣΟΒΟΝΕ,,,,ΜΕΤΣΟΒΟΝΕ,,50,ΤΥΡΙΑ,1000,,"14,99","14,99",,ΜΕΤΣΟΒΟΝΕ,"0,05","0,75","0,75",,ΤΥΡΙΑ,,,
ΠΟΙΚΙΛΙΑ ΤΥΡΙΩΝ,ΠΟΙΚΙΛΙΑ ΤΥΡΙΩΝ,,,,,,50,ΤΥΡΙΑ,1000,,,,,,"0,05","0,00","0,00",,ΤΥΡΙΑ,,,
ΠΟΙΚΙΛΙΑ ΤΥΡΙΩΝ,ΠΟΙΚΙΛΙΑ ΤΥΡΙΩΝ,,,,MEDALLION,,50,ΤΥΡΙΑ,1000,,"17,50","17,50",,MEDALLION,"0,05","0,88","0,88",,ΤΥΡΙΑ,,,
ΠΟΙΚΙΛΙΑ ΤΥΡΙΩΝ,ΠΟΙΚΙΛΙΑ ΤΥΡΙΩΝ,,,,REZZANO,,50,ΤΥΡΙΑ,1000,,"20,19","20,19",,REZZANO,"0,05","1,01","1,01",,ΤΥΡΙΑ,,,
ΠΟΙΚΙΛΙΑ ΤΥΡΙΩΝ,ΠΟΙΚΙΛΙΑ ΤΥΡΙΩΝ,,,,ΚΕΦΑΛΟΓΡΑΒΙΕΡΑ,,50,ΤΥΡΙΑ,1000,,,,,ΚΕΦΑΛΟΓΡΑΒΙΕΡΑ,"0,05","0,00","0,00",,ΤΥΡΙΑ,,,
ΠΟΙΚΙΛΙΑ ΤΥΡΙΩΝ,ΠΟΙΚΙΛΙΑ ΤΥΡΙΩΝ,,,,ΜΕΤΣΟΒΟΝΕ,,50,ΤΥΡΙΑ,1000,,"14,99","14,99",,ΜΕΤΣΟΒΟΝΕ,"0,05","0,75","0,75",,ΤΥΡΙΑ,,,
ΠΟΙΚΙΛΙΑ ΤΥΡΙΩΝ,ΠΟΙΚΙΛΙΑ ΤΥΡΙΩΝ,,,,ΤΣΑΛΑΦΟΥΤΙ,,50,ΤΥΡΙΑ,1000,,"5,50","5,50",,ΤΣΑΛΑΦΟΥΤΙ,"0,05","0,28","0,28",,ΤΥΡΙΑ,,,
